tag,lyrics,id
rap,"(Yeah), (harbyb) ,(bismillah)

(Chorus)

Said I can feel it inside of me
I know it's gonna be
What I don't know is when
When it Is gonna be
I'm tryna survive please don't judge me
Tryna make it please don't stop me
I'mma see where this leads
I'mma see where this leads

(Verse 1)

Contemplating, years of planning I have been patiently waiting
See this life that I envision, the one I'm practically seeking
When I walk, when I sleep, dream it's the only thing that I am seeing
Overwhelming sensation deep inside me I guess this is the awakening
I'm reborn, I have risen, from the ashes like a Phoenix
Courage broken, words unspoken , these are the things I'd like to fix
You don't say it, but I feel it you thinking that I am useless
Praying to rabbi when I make it that you should be there to witness
Let's not forget the part where you think I won't blow up cos I'm Muslim
But how can you even say that or think that with all these lyricism
Already dropping negative vibes in my life no longer imprisoned
By my own fears, taking the bold step I am no longer a victim
(Chorus)

Said I can feel it inside of me
I know it's gonna be
What I don't know is when
When it Is gonna be
I'm tryna survive please don't judge me
Tryna make it please don't stop me
I'mma see where this leads
I'mma see where this leads

(Verse 2)

Have you ever been told that you can't make it it's not your kind
Well I've been told and at that point he was being serious point blank
I hope that you've been listening giving you a piece of mind
Las Las e go dey alright, at the same we be on our grind
I am coming for everything that they said I couldn't have
So long as God is in heaven so long as he is alive
The devil working but not harder than God so I am not worried
Quitting is not an option need to prove some people wrong

(Chorus)

Said I can feel it inside of me
I know it's gonna be
What I don't know is when
When it Is gonna be
I'm tryna survive please don't judge me
Tryna make it please don't stop me
I'mma see where this leads
I'mma see where this leads",5115964
pop,"Don't freak!
(Don't freak)
Ain't no big thing
(Ain't no big thing)
Don't freak!

Hold on, it wasn't what it looked like
I was trying to push him away
You're wrong if you think that I'm wrong
You're too uptight
Girlfriend, you're making such a big deal
There ain't nothing happening here
Since when would I hit on your boyfriend?
You're my best friend
(So chill)

La la la la la la la la la la
La la la la la la la la la la

[Chorus]
Don't freak on me
Control your emotions
Can't you see I was just having fun?
Don't freak on me
You're getting too crazy over this
Don't freak on me
Stop what you're thinking
Jealousy
Don't take it too far
Talk to me
Don't freak on me

(Chill)

Slow down, he was only flirting
Curious to see what you'd do
You turned it into something dirty
(It was SO cool)

La la la la la la la la la la
La la la la la la la la la la

REPEAT [Chorus]
Ain't no big thing
(Ain't no big thing.)
Don't freak!
(Don't freak.)

Ain't no big thing
(Ain't no big thing.)
Don't freak!
(Don't, don't freak.)
La la la la la la la la la la
La la la la la la la la la la

Don't, don't, don't freak on me

REPEAT [Chorus]
Ain't no big thing
(Ain't no big thing.)
Don't freak!
(Don't freak.)

Ain't no big thing
(Ain't no big thing.)
Don't freak!
(Don't freak.)

Ain't no big thing
(Ain't no big thing.)
Don't freak!
(Don't, don't freak.)

Ain't no big thing
(Don't freak on me.)
Don't freak!",1534830
pop,"[Verse]
Left hook, right hook men I throw
Fight for my spot what I know is I can achieve whatever I put my mind to
The question is, do you want it as bad as I do?
Left hook, right hook men I throw
Fight for my spot what I know is I can achieve whatever I put my mind to
The question is, do you want it as bad as I do?
Do you want it as bad as I do?
Build a legacy make money moves
Believe my team and in what I do
Can't stay idle, looking for what to do
The things that bother me you ain't got a clue
I laugh and smile but inside I'm feeling blue
I know the drill so I stay jiggy with you
But deep inside I'd rather be in my room
I love it when they dance to my tunes
A phenomenal thing I cannot get used to
But I gotta pretend like it's cool
You think it's sweet but it's something that I can't grow into
You think I'm perfect I'm flawed just like you
My heart and dedication's what getting me through
I'm with the challenge I want it, I do, I do
[Outro]
Do you want it as bad as I do?
Do you want it as bad as I do?
Do you want it as bad as I do?
Do you want it as bad as I do?
Tell me do you want it as bad as I do?",7327184
pop,"[Verse 1]
Take my poison on ice
Grenadine with your guilt trip
Here's to us the last time
You're no good and I'm over it

[Pre-Chorus 1]
You don't think I know what you did last summer
Shocking, and I'm so surprised
I've been moving on for what feels like forever
Don't cry, don't cry

[Chorus]
Just wanna call it a night
'Cause baby you're asking for it, asking for it
And you think it's alright
Don't you know that you're asking for it, asking for it?

[Verse 2]
Wear your tears as my jewels
You and me on your necklace
You go out every night
Oh, how original!
[Pre-Chorus 2]
You don't think I know what you did last summer
Shocking, and you can't deny (and you can't deny)
I've been moving on for what feels like forever
Don't cry, don't cry

[Chorus]
Just wanna call it a night
'Cause baby you're asking for it, asking for it
And you think it's alright
Don't you know that you're asking for it, asking for it?
Just wanna call it a night
'Cause baby you're asking for it, asking for it
And you think it's alright
Don't you know that you're asking for it, asking for it?

[Bridge]
I'm done with the seasonal regret
And now you're slamming doors again
I learned to read the things you do
'Cause nothing is like the truth
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh

[Chorus]
Just wanna call it a night
'Cause baby you're asking for it, asking for it
And you think it's alright
Don't you know that you're asking for it, asking for it?",3835898
rap,"[Intro: Young Thug]
Guess what slime
Ferrari seat on my ass yeah
Geeked up feel like I'm on glass, yeah
Aye Scooter, guess what slime

[Chorus: Young Thug]
Everything I put on is water, aye
PJ the flights my nigga, we charter
(PJ the flights my nigga, we charter)
I strap a bale and a brick to your daughter
(I strap a bale and brick to your daughter)
Yeah nigga, I fucked her in the ass and I put her on molly
(I fucked her in the ass and I put her on molly)
Yeah nigga, I rock five stars, like starter
Yeah nigga, I play with your life, outta sight like New Orleans
Yeah nigga, my new bitch a dog
Yeah nigga, we play with these billions, like we got oil
Yeah nigga

[Verse 1: Young Scooter]
I grew up broke, now I'm a super star
I ain't on TV but im a movie star
Play with me I get you gone, I don't care who you are
I get all my dope raw like a sushi bar
We bout to sell mac, we need Kaepernick
This that music make you hit the block and bag a brick
Nigga you useless, you ain't on your grind and hustling
Just like Thugger, Slime, Scooter Came from Nothing (slime!)
You know all my money good like I'm 456
Headcrack he double-crossed me but I came back trip
Stay away from broke hoes, 'cause they ain't 'bout shit
Call my jeweler Eliantte, tell him ice out a brick
[Chorus: Young Thug]
Everything I put on is water, aye
PJ the flights my nigga, we charter
(PJ the flights my nigga, we charter)
I strap a bale and a brick to your daughter
(I strap a bale and brick to your daughter)
Yeah nigga, I fucked her in the ass and I put her on molly
(I fucked her in the ass and I put her on molly)
Yeah nigga, I rock five stars, like starter
Yeah nigga, I play with your life, outta sight like New Orleans
Yeah nigga, my new bitch a dog
Yeah nigga, we play with these billions, like we got oil
Yeah nigga

[Verse 2: Casino]
Money comin' in ridiculous
Went and added diamonds in my teeth
A quarter million for the whip I'm in
I'm countin' bands, twenty
That's yo wife? she suck dick amazing
You a pussy, you got shot in your ass
Nigga speak on me he gonna die (got to)
Fly fat nigga in the A
Me and Ty throw 10 in the mar
Draped in all Avianne I'm hit
Did I mention I ain't even gotta hit
Did I mention me and Sonny we hit licks
(one hundred percent no cap)
Riding with a stick I'm always strapped (rrt)
Popped a couple percs, I'm still sellin' bags (geeked up)
You like 40 and you goin out sad (Hahaha)
[Chorus: Young Thug]
Everything I put on is water, aye
PJ the flights my nigga, we charter
(PJ the flights my nigga, we charter)
I strap a bale and a brick to your daughter
(I strap a bale and brick to your daughter)
I fucked her in the ass and I put her on molly
(I fucked her in the ass and I put her on molly)
Yeah nigga, I rock five stars, like starter
Yeah nigga, I play with your life, outta sight like New Orleans
Yeah yeah
My new bitch adorable
Yeah nigga, we play with these billions, like we got oil
Yeah nigga

[Verse 3: Young Scooter]
All that juugin' and finessin' I built a lane for it
That's my life you rapping bout I should get paid for it
All you rappers fake beefin', gettin' paid for it
I'm super slimey, I might send a decoy
I see the feds takin' pictures, call em Polaroid
I know they mad, I got ten traps on steroids
Fuck a bitch in ten minutes, and I'm paying for it
Yeah we ballin' ain't no limits, it's freebanz boy
We bout to sell black we need Kaepernick
Three thousand grams a day, that's on average
Everything I rap about make you wanna trap again, damn
Triple salute my lawyer, he helped me beat that trafficking
Street
[Chorus: Young Thug]
Everything I put on is water, aye
PJ the flights my nigga, we charter
(PJ the flights my nigga, we charter)
I strap a bale and a brick to your daughter
(I strap a bale and brick to your daughter)
I fucked her in the ass and I put her on molly
(I fucked her in the ass and I put her on molly)
Yeah nigga, I rock five stars, like starter
Yeah nigga, I play with your life, outta sight like New Orleans
Yeah yeah
My new bitch a dog
Yeah nigga, we play with these billions, like we got oil
Yeah nigga

[Outro: Young Thug]
I got at least ten hoes for swap, (I got at least ten hoes)
I call it murder, I chopped off the roof on the drop
I make a model suck me out my socks
Guess what I did right after that? Kicked her out
Kicked her out",3508492
misc,"I feard the fury of my wind
Would blight all blossoms fair and true
And my sun it shind and shind
And my wind it never blew

But a blossom fair or true
Was not found on any tree
For all blossoms grew and grew
Fruitless false tho fair to see",3562583
rap,"[Hook]
And she don't wanna make love
She just want me to come over and stroke her
And she don't wanna make love
So I gotta bend her over and stroke her

[Verse 1]
I understand you got a man and I'm a dawg
Dick like a half a brick I just drop it off
Turn ya song on, turn ya phone off
Leave ya heels on, take ya thong off
Kiss ya knee caps, spread ya ass cheeks
Can't 69 all the time, girl you nasty
Yeah, I'm touchin' all on ya kitty
Get on top I'll let you ride while I'm suckin' all on ya titties
Ya boyfriend's a lame so I'm 'bout to fuck ya brains out
You could say my name, go ahead and let it ring out
Love the way my ding-a-ling-a-ling hang out
Let me do my thing, I let my ding-a-ling hang out

[Hook]
[Verse 2]
We in the mirror (What you mean?) you my bad bitch
Up and down on the counter I attack it
While I stab it, then I grab it
In the back of her mind I know she thinkin' what happened
Under a spell, I mean it must be magic
For me, for me
Jumpin' out the shower with my towel on
I'm enjoyin' this, I wan' see you without the towel on
Double cup styrofoam I'mma taste the lean
Gimme a kiss, lick ya lips, you don't taste the lean?
Taste the lean? That's when she told me booty hole
Booty hole, I put it in her booty hole

[Hook]

[Outro]
Guns make my beat, guns make my beat",119492
rap,"[Intro: Patche$]
There once was a lad
He was very very bad
The whole village was mad
And that made him very very sad
With a name like Papi Cole
All the girls hearts he stole
Now everyone behold
The story never told

[Verse 1: Papi Cole]
Who put a savage to the mic?
[?] gave me a beat and told me
Rap it real nice coming cold as ice
Hit the stove top
Came out with a feast
Lyrical masterpiece I'm a real MC
Beast on the track now I'm beasting this track
Oh he can rap homie yes that's a fact
They shut down the door so I came through the back
Hit em hard with a slap like a shark that attack
Don't get it twisted I'm not a violent soul
Dark young man future brighter than gold
In the middle of the heat with nothing I can not be beat
Cage me up with twenty lions I will take control
Papi Cole, yeah I'm on a roll
Lyrics real hot got you jumping out your soles
Out of control like a pit off the leash
Spitting hot rhymes all the shawtys scream sheesh
Got you hooked [?]
Out of your stinker got you loose like a sphincter
Eww, lets be real I'm a big deal
Ugly young man but still grabbing chicks like Seal
Jumped off the tape so I came in late
Come into my shows and watch the young kid beat drake
Legend in the making like Jackie Rob on the plate
Never been great always out to get the cake
Never been fake but my motives will fool you
Savage like Mewtwo, Shocka like Zulu
I eat fufu if you try me you through
Sexy like chocolate I shine bright like a diamond
Check out my timing going off on a tangent
Rhyming, a boy needs air
Opponents looking at me like its so unfair
He gets all the girls and he don't even got hair
Fire!",2597652
pop,"Let me take you down to the water's edge
Let it melt inside as you take a step
Let me take you down to the water's edge
Let it flow inside and around your head

Can you feel it?
Clawing inside you
Can you feel it?
Calling out to you

Let me pull you down past the water's edge
Let us touch the heat from its inner depth
Let me pull you down past the water's edge
Let it drown inside and around your head

Can you feel it?
Clawing into you
Can you feel it?
Calling out to you

Be my silent alibi
Forever live or die
Your cries will be with mine
And we'll be there
Forever are our dreams entwined
Illusions, shattered lives
The darkest, deepest nights
Will take us there

(Let me take you down to the water's edge)

Can you feel it?
Clawing inside you
Can you feel it?
Calling out to you

Be my silent alibi
Forever live or die
And we will fly in time
And we'll be there

Forever are our dreams entwined
Illusions, shattered lives
The darkest, deepest nights
Will find us there

(Down to the water's edge)",3515630
pop,"There's a pain the west, a sinking feeling deep down in their chests. A little a girl, a town with her name, her daddy died before she had came. To see the place and just how it laid to waste. The rain it came and did not stop. All the streets filling up to their tops, it's coming up to their knees, the river had its way it did as it pleased. On the water's sheen there's rainbows of gasoline. Good Lord, what have we done for this dark dirty sun? Lord of mine where have you been? When there's trouble you are nowhere to be seen. A little town like a lamb. Well a lion come down and took their dam. February was lean, and March came to scream",1579713
country,"[Chorus]
I am just driftwood
Drifting with the winds that blow across the sky
I can't always be here with you, babe
I am just driftwood drifting by

[Verse]
Our lives came together
And somehow we came to mingle for a while
Like two colors of the rainbow
We blended well together for a while

[Verse]
Yea, but I won't ever anchor down
The Lord above has numbered all my days
I am just driftwood
And I think it's time I drifted on aways

[Chorus]
I am just driftwood
Drifting with the winds that blow across the sky
I can't always be here with you, babe
I am just driftwood drifting by",6049033
rock,"Why does no-one care?
It's like nobody gives a damn
Especially at this point in time
""You alright?""
Yeah, uh... Don't use that one...
""El? You alright?""
Uh, yep, I'm fine

I can see ... everywhere
I can see apathy everywhere

Y'know what I think humanity's greatest flaw is?
It's that, apathy
'cause wherever I go there are people who don't care
And that's what's killing us everywhere
The only way to fix this is to start giving a shit
Or everyone you know is gonna die

But how do we go about doing this?
Wеll, let's find out!
The first thing you might notice
If you rеset your perception
Is just how slow things happen
Because of vast amounts of dawdling
We all need to practice
Whatever it is we need to
But particularly now there's not enough time
'cause practice always starts very slowly

I know about apathy
I don't care about it though
The people who suffer it most
Always end up in charge
We need to fix that
Or else they're gonna kill us all
Whether they want to or not
We absolutely must not let them get away ...with that
Fuck!!
""It's a mixture of apathy and conspiracy that's made COVID the excuse to kill people over bits of paper.""

Why should I care?
This doesn't need to be important

[Section asking why, which is missing from single version]

COVID-19 isn't what is going to kill us all
That role goes to numbers in a computer somewhere
Stop making me repeat myself
Just try and listen for a change
The world is ending and you don't care
We need do deal with our apathy
[Collapse that's missing from single version]

AAARRGHH!! THAT'S IT!!
I'VE HAD ENOUGH OF THIS!!

When confronted with our greatest flaw
Most of us don't see what it is
I have managed to get the seeing part down
But fixing it is another thing and I just don't care
I wonder why that is
How do I even explain this?
You think COVID-19's what's killing you
I'm so sick of everything
And I don't know how most of it even works

Priorities make no fucking sense
Why's what Magic Sky Man said more important than virology
And why do so many people even care anymore?
It's never been important 'cause he doesn't fucking exist
And if you still believe in him that's fine, technically
But you don't have to get so offended when science gets involved

[Section about Drake and a volcano that's missing from the single version]
I already warned you idiots, but you didn't care!!
Your apathy towards your own lives is ending the human race!
""No-one cares, no-one cares,"" I hear that all the time
Why do you think COVID-19 has the become to excuse to regress 800 years
& turn everyone into goddamn serfs?
Why are they trying to convince us that doing so will make us happy?

How d'you suppose we lose our stuff?
Cops coming round and taking it?
I don't think that's how it'll work
The method will be even stranger
Random patterns of electrons
Also known as The Trust Framework
But come on, that's not gonna work...!
...right? Right??
Oh noooooOOOOOO!!!

Fuck you!!
Give a shit!!
We're all going to die!!
Just 'cause you haven't finished that game
Doesn't mean you can let your friends die!!
Don't put your fucking mask on!
You're a slave to people who only THINK they're in charge!!
Why are they still alive?!!??

Why's everyone a bystander?
You have limbs! Fucking use them!!
Still you wonder why so many people want you dead!!
Humans don't all act the same way for the same reasons!
I've had enough of this!
It's time... to fight back now!!

Only get involved if it actually affects you
Why does that apply here?
Well, this determines how you die
Stop ignoring everything that's important
The apathy of humanity is what will end up wiping it out",7768749
pop,"[Intro]

I don’t wanna give up
I don’t wanna give you up
I just wanna fill my cup
Without making you run

2x

[Chorus]

You’re my feelings
In my feelings
I am always distracted
I can’t just keep acting

My lessons
You keep all my blessings
Not just the past tense
I’m talking my own sense
[Verse]

I got spots by the bay
Where do you want to stay?
Rent free in my head or, living in my front alley?
It’s up to you, kick it in my blues clues I ain't tryna see who’s who
Lick it up get it clean cause we gotta move
Vanilla sugar so sweet all up in my groove
Got it all nothing else I gotta prove
Missin' you I ain't tryna find out soon

[Chorus]

You’re my feelings
In my feelings
I am always distracted
I can’t just keep acting

My lessons
You keep all my blessings
Not just the past tense
I’m talking my own sense


[Outro/Bridge]
(Ooohh)

I don’t wanna give you up

(Ooohh)

[Bridge]

I don’t wanna give up
I don’t wanna give you up

I just wanna fill my cup
Without making you run

I just wanna fill my cup
Without making you run

I don’t wanna give up...
Without making you run...
I just wanna fill my cup...",7464310
pop,"[Chorus]
Dope and it loud like mariachi
Mix the margarita, it's no coffee
I'm the CEO, I do it properly
Look at all this drip, man, It is raining
X2

[Verse]
Drippin' [?] I do correctly
Look at all this goop, man, it is pouring
Dear my Juliet
Dear miss capulet
I done fell in love with Fendi
I think I should bury myself
[?] poparazzi, she wan' swarm me
I swear them lights is flashing and they on me
Out of ordinary, I'm so crazy
Like papi, I'm her man, but she could slay me
All designer my body, yeah, I'm Gucci, I'm Gucci
Yeah, I'm Gucci, I'm Gucci
[Chorus]
Dope and it loud like mariachi
Mix the margarita, it's no coffee
I'm the CEO, I do it properly
Look at all this drip, man, It is raining",4762868
pop,"When you see your breath
In the frozen night
When your hope is on the guard
There's a rushing threat
There's a new design
When the poison fills your heart

Broken from the shattered hopes
And breathless from the stare
Standing in this lonely room
I can see you there

Lights from the waters
Have swept me away
So say your goodbyes now
This will say
Drink from the water
It swept me away
So say your goodbyes now
This will say
Let the tidal pull
And the neon lights
Let it spill across this place
Like a deepened hole
From your glossy eyes
There's a flame that marks the race

Broken from the shattered hopes
And breathless from the stare
Standing in this lonely room
I can see you there

Lights from the waters
Have swept me away
So say your goodbyes now
This will say
[2x] Drink from the water
It swept me away
So say your goodbyes now
This will say

Can you hear?
Whispering this time
Dream this fear
Are you listening?
Lights from the waters
Have swept me away
So say your goodbyes now
This will say
[2x] Drink from the water
It swept me away
So say your goodbyes now
This will say",2001391
rock,"[Verse 1]
I see you, girl
Out there on the dance floor
Without a hand to hold
You're moving your feet
But not to the beat
Just passing through on your own

[Verse 2]
And, baby girl
I know that you been crying
Tears rolling down your face
But no need to grieve
Baby, believe me
Just listen when I say

[Chorus]
'Cause if you got nobody
Dance with your body
And if you got no honey
Dance with your body
And darling if you need some lovin'
Dance with your body, babe
Before you leave this place
[Bridge]
Sock it to me now
Yuh, yeah, yuh
D-dance

[Verse 3]
Just slide it right
Then shake it to the left, girl
Then give yourself a hug
Got no one tonight
But, babe, it's alright
You got to show yourself some love

[Chorus]
And if you got nobody
Dance with your body
And if you got no honey
Dance with your body
And darling if you need some lovin'
Dance with your body, babe
Before you leave this place",6699302
pop,"Another round for my friends
Keep the spirits flowin'
Every night's a Friday night
Happiness is growin'

Call us dangerous
But we're the life of the party

Sunrise calls at five
Hangin' with my over
I'm barefoot and run wild
In crimson and clover

Call us glamorous
We're the life of the party
Call us outrageous
We're the life of the party

Call us dangerous
We're the life of the party
Call us outrageous
We're the life of the party",1089641
pop,"[Intro: Sample]
You used to make me feel like I could walk on water
Now most nights, I'm just sinking down, and down

[Verse]
I'm giving up and starting over
This madness knows [?] angels
When I was young, I never decided
But now I'm older and the past is gone
So tell me all your secrets, I'll let you whisper
You'll remember under my blankets
In the summer, I can't play it
But [?] stopped when it became November
When I'm sick, run through the night
You said you loved and then I sighed
(?)
And I should've waited for you, now you're gone forever

[Chorus]
I'm giving up
I won't be yours
I'm by your side
Until I die
I'm giving up
I won't be yours
I'm by your side
Until I die
[Outro: Sample]
It's 4 A.M and you're keeping me from closing these sleepy eyes
Does the thought of me keep you up at night?
Like the light on the ceiling of your bedroom?
Lately, my dog's the only one around, that listens to my problems
It's been a lonely year
It's been a lonely year",4442757
rap,"[Chorus: YRN_DannyD & YRN_BHB]
If we catch a opp we on they ass shorty
The only thing I’m countin’ is that cash shorty
Draco come around my fingers, spazz shorty
Pop out it’s on sight, we gone slash shorty
We gone have you crackin’ like some glass shorty
Bad bitch over here show me that ass shorty
No Dexter but we all up in the lab shorty
Take the choppa out and we gone have a blast shorty
Yes I’m gettin’ cheese, no not Kraft shorty
Yo’ girls blowin’ me, ain’t no draft shorty
I’ma beat the case can’t do the dash shorty
My whip a spaceship, hovercraft shorty
Shoot him in the foot I make him dance shorty
Pussy niggas buggin’ ain’t no ants shorty
Never lackin’, keep it in my pants shorty
Don’t look at my bitch don’t even glance shorty
All my bitches foreign they came from France shorty
Cross the line, shoot you and yo’ mans shorty
Niggas actin’ gay, I call ‘em trans’ shorty
Niggas actin’ tough, they really fans shorty
Strapped up heavy metal ain’t talkin’ pants shorty
We got the beam, we don’t use hands shorty
My ‘rari has a horse, I make it prance shorty
Ride for the gang, only slatt shorty
[Pre-Verse: YRN_DannyD, YRN_BHB, YRN_Hundo]
Aye, big bufford K out here
Aye man, you know what the fuck goin’ on, got the rocket in the pocket
Aye, slime for life no cap
Slatt
(Gun sounds)

[Verse 1: YRN_Hundo]
Niggas really cappin’, they want smoke
Pull up with that beamer and we smoke him like some dope
If he keep on talking, I’ma hang him by the ropes
Nigga used to dream, I swear to God I had some hope
Pass his ass a Kleenex ‘cause we ‘bout to wipe his nose
All up in my DM, I can’t fuck around with hoes
Glock .19, Tech-9, we havin’ those
My dick up in yo’ bitch mouth, and she finna choke
Hundo fuck around, I got ‘em drownin’ like a lake
Hundo come around, and you ain’t got nothin’ to say
Hundo fuck around, and keep a Tech, might have to spray
Hundo crib exactly where yo’ bitch finna lay
Clip like a elephant, fuck niggas irrelevant
Bitches ain’t intelligent, they ain’t got no element
I’ma off a nigga and I’m gonna’ leave no evidence
Tinted windows on the coupe, I’m ridin’ like the president

[Chorus: YRN_DannyD & YRN_BHB]
If we catch a opp we on they ass shorty
The only thing I’m countin’ is that cash shorty
Draco come around my fingers, spazz shorty
Pop out it’s on sight, we gone slash shorty
We gone have you crackin’ like some glass shorty
Bad bitch over here show me that ass shorty
No Dexter but we all up in the lab shorty
Take the choppa out and we gone have a blast shorty
Yes I’m gettin’ cheese, no not Kraft shorty
Yo’ girls blowin’ me, ain’t no draft shorty
I’ma beat the case can’t do the dash shorty
My whip a spaceship, hovercraft shorty
Shoot him in the foot I make him dance shorty
Pussy niggas buggin’ ain’t no ants shorty
Never lackin’, keep it in my pants shorty
Don’t look at my bitch don’t even glance shorty
All my bitches foreign they came from France shorty
Cross the line, shoot you and yo’ mans shorty
Niggas actin’ gay, I call ‘em trans’ shorty
Niggas actin’ tough, they really fans shorty
Strapped up heavy metal ain’t talkin’ pants shorty
We got the beam, we don’t use hands shorty
My ‘rari has a horse, I make it prance shorty
Ride for the gang, only slatt shorty",4425379
pop,"Oh, oh, we do it our, yeah, we do it our way
Oh, oh, we do it our, yeah, we do it our way

(Three, three, three)

Three shots, we throwing them back
Me and my friends in the club drinking Jack
Tonight we're here to have fun
Here looking fresh like a son of a gun
Free drinks, tonight I get loose
Gimme that top shelf, gimme the Goose
Go hard, this where we belong
I'm 'bout to fall, 'cause my drink hella' strong

Listen to the beat, we rock it out
Will.i.am, we Scream And Shout
You know what we all about
Yeah, you know what we all about

If we V.I.P then we always attend
If I am turned up, then you're probably my friend
Hoping that this night is not going to end
Hoping that this night is not going to end
Just try to live life, at least tonight
Everything will be okay
Don't scolder, you're only getting older
It's time to live your life your own way

We're going down, down, down on the weekend again
Wish I could do this everyday
We're gonna drown, drown, drown in tequila and gin
And we don't care what authorities say
We run this town, town, town, town, town, town, town, town
Yeah, we blow it away
(Yeah, yeah, we blow it away)
We're going down, down, down on the weekend again
And we are going to do it our way, we do it our way

Filled with adrenaline, hot like cinnamon, drinking regimen
We're not playing
In our element, feeling celebrant, ain't it evident?
What you saying?
Take another shot, throw it on back
Won't stop drinking until I see black
I probably won't remember this night
I might, who knows? Alright, let's go!

Pre-gaming, and pre-filled bottles
One Patron, and one Mascato
Drinking 'til we can't stand
Yo bro, I need a hand
Time is flying by the hour
While I'm drinking whiskey sour
Jager bombs! Yo, now I'm gone
I probably passed out on a lawn
Just try to live life, at least tonight
Everything will be okay
Don't scolder, you're only getting older
It's time to live your life your own way

We're going down, down, down on the weekend again
Wish I could do this everyday
We're gonna drown, drown, drown in tequila and gin
And we don't care what authorities say
We run this town, town, town, town, town, town, town, town
Yeah, we blow it away
(Yeah, yeah, we blow it away)
We're going down, down, down on the weekend again
And we are going to do it our way, we do it our way

We're going down, down, down on the weekend again
Wish I could do this everyday
We're gonna drown, drown, drown in tequila and gin
And we don't care what authorities say
(Say, say, say, say, say, say, say, say)
Don't scold her, you're only getting older
It's time to live your life your own way

We're going down, down, down on the weekend again
Wish I could do this everyday
We're gonna drown, drown, drown in tequila and gin
And we don't care what authorities say
We run this town, town, town, town, town, town, town, town
Yeah, we blow it away
(Yeah, yeah, we blow it away)
We're going down, down, down on the weekend again
And we are going to do it our way, we do it our way
(Our way, we do it our way)
(Our way, we do it our way)",2918654
pop,"Stephanie: You were the one, the one in my dreams, but I never knew it

Michael: I wanted to tell you time and again, but I couldn't do it

Stephanie: All that you are is all that I need, no more pretending

Michael: Now I can be me, and you can be you

Stephanie & Michael: And we're never-ending, whoa oh oh...
We'll be together,  always together
Always together.  Like birds of a feather, forever and ever
We'll be together

Johnny: I like what you got, I guess it's okay if you wanna show it

Paulette: I am what I am, and I'm all for you, just want you to know it

DiMucci: Will I ever score?

Sharon: There's nothin' wrong with just likin' each other
All: We all had our doubts, but it's workin' out
With one another, whoa oh oh...
Chorus twice, and over and over again...",2259117
rock,"Eleven top hats
In the club vestibule
Eleven gentlemen's cloaks
Hanging up by the black swimming pool
Eleven gentlemen dancing
Each in a style of his own
One is discreetly conversing
On a cordless telephone

And the first he kills only the wicked
And the second kills only the good
And the third he kills people more handsome than him
And the fourth kills the misunderstood
And the fifth kills the women who've loved him
And the sixth kills the couldn't-care-less
The seventh kills people who fill questionnaires in
The eighth kills the deeply depressed
And the ninth kills the twentieth century
And the tenth waits to kill you and me
The eleventh kills only our fear of the tenth
The best executioner he
At some ungodly hour in the morning
The predictable quarrels begin
The first gentleman without warning
Slugs the second one square on the chin
And the third says the fourth is too ugly
And the fifth warns the sixth not to start
And the seventh stops dead in his telephone call
A stiletto has punctured his heart
And the eighth is sick in the cistern
And the floodwaters fuse all the lights
And the ninth drops his copy of 'Jane's Defence Systems' on the floor
In an act of sheer spite
And the tenth drums his fingers and swings his feet
Because somebody's stolen his scythe
Till an expert in brinksmanship brings him complete
A medium range nuclear device

And now chairs will be placed on the dance floor
And now lights will be trained on the bar
And a puppet will sing a morality
While an idiot plays a guitar

While the gentlemen sit with erections
You perform in a transparent skirt
A climax without satisfaction
And a murder in which you're not hurt
And me, I sit where the gentlemen sit
And we love you
Yes we love you
I assure you we do

Singing:

Rattle tum a gypsum gypsum... Plainy
Rattle tum a gypsum gypsum... Clappy
Rattle tum a gypsum gypsum... Rolly
Rattle tum a gypsum gypsum... Backy
Rattle tum a gypsum gypsum... Left Hand
Rattle tum a gypsum gypsum... Right!
Rattle tum a gypsum gypsum... Touch your heel
Rattle tum a gypsum gypsum... Touch your toe
Rattle tum a gypsum gypsum... Touch the ground
Rattle tum a gypsum gypsum... Big Burlio!",318287
